ObjectId,elektricka,trolejbus,autobus,x,y
99,False,False,True,21.3034896850585,48.672119140625
100,False,False,True,21.3033008575439,48.6724395751953
101,False,True,True,21.2038898468017,48.7104187011718
102,False,True,True,21.2040500640869,48.7101097106933
103,False,True,True,21.2055206298828,48.7096099853515
104,False,True,True,21.2045402526855,48.7094192504882
105,False,False,True,21.2779693603515,48.7169113159179
106,False,False,True,21.2777309417724,48.7165184020996
107,False,False,True,21.2075500488281,48.6916885375976
108,False,False,True,21.2074108123779,48.6917304992675
109,False,False,True,21.2476692199707,48.6972694396972
110,False,False,True,21.2474193572998,48.6971282958984
111,False,False,True,21.2474193572998,48.6971282958984
112,False,False,True,21.2475109100341,48.6969490051269
113,False,False,True,21.2702293395996,48.7611389160156
114,False,False,True,21.2703304290771,48.7606201171875
115,False,False,True,21.2660408020019,48.674388885498
116,False,False,True,21.2681007385253,48.6745414733886
117,False,False,True,21.2699108123779,48.6751403808593
118,False,False,True,21.2698307037353,48.6744003295898
119,False,False,True,21.2497196197509,48.7219810485839
120,False,False,True,21.2483406066894,48.7218284606933
121,True,False,True,21.2492904663085,48.7216606140136
122,True,False,True,21.2493705749511,48.7214012145996
123,False,True,True,21.2640705108642,48.7425308227539
124,False,True,True,21.2640495300292,48.7423782348632
125,False,True,True,21.2657604217529,48.7404594421386
126,False,True,True,21.2686901092529,48.7391891479492
127,False,False,True,21.2267398834228,48.7140083312988
128,False,False,True,21.2268295288085,48.712890625
129,False,True,True,21.2277507781982,48.7132110595703
130,False,True,True,21.2256507873535,48.7136001586914
131,False,False,True,21.2107791900634,48.7448806762695
132,False,False,True,21.2105693817138,48.7445106506347
133,False,False,True,21.2637901306152,48.7048187255859
134,False,False,True,21.2620391845703,48.7040100097656
135,False,False,True,21.2620506286621,48.7039718627929
136,False,False,True,21.2637901306152,48.7041893005371
137,True,False,False,21.2623691558837,48.7038688659667
138,True,False,False,21.2619800567626,48.7050704956054
139,False,False,True,21.2263393402099,48.7187805175781
140,False,False,True,21.2261505126953,48.717918395996
141,False,True,True,21.2096004486083,48.7195396423339
142,False,True,True,21.2107601165771,48.7193183898925
143,False,False,True,21.2851905822753,48.682559967041
144,False,False,True,21.2849807739257,48.6825981140136
145,False,False,True,21.2476692199707,48.7543792724609
146,False,False,True,21.2474708557128,48.7544784545898
147,False,True,True,21.2117099761962,48.7116203308105
148,False,True,True,21.2129745483398,48.7114944458007
149,False,True,True,21.2118492126464,48.7116203308105
150,False,False,True,21.1338806152343,48.7685012817382
151,False,False,True,21.1340904235839,48.7683792114257
152,False,False,True,21.1412200927734,48.78071975708
153,False,False,True,21.1413993835449,48.7808189392089
154,False,True,True,21.2635898590087,48.7218513488769
155,False,True,True,21.2634201049804,48.7207794189453
156,False,False,True,21.2061805725097,48.7165298461914
157,False,False,True,21.206090927124,48.7160682678222
158,False,True,True,21.2765502929687,48.7435417175292
159,False,True,True,21.2775192260742,48.7436599731445
160,False,False,True,21.2338905334472,48.7173194885253
161,True,False,False,21.2337608337402,48.7183990478515
162,True,False,False,21.2338790893554,48.7181205749511
163,False,False,True,21.2339401245117,48.7084808349609
164,False,False,True,21.2069797515869,48.7187614440917
165,False,True,True,21.2078800201416,48.7196006774902
166,False,True,True,21.2070293426513,48.7197303771972
167,False,True,True,21.2060108184814,48.7199745178222
168,False,False,True,21.2079200744628,48.7126502990722
169,False,False,True,21.2080993652343,48.7124404907226
170,False,False,True,21.2187900543212,48.7019004821777
171,False,False,True,21.2171592712402,48.7027587890625
172,False,False,True,21.2056694030761,48.776138305664
173,False,False,True,21.2056694030761,48.776138305664
174,False,False,True,21.2556591033935,48.7576103210449
175,False,False,True,21.2557201385498,48.7575798034667
176,False,False,True,21.2689990997314,48.7525291442871
177,False,False,True,21.2686004638671,48.7523612976074
178,False,False,True,21.207649230957,48.707218170166
179,False,False,True,21.2082004547119,48.7068290710449
180,False,False,True,21.2840194702148,48.6999282836914
181,False,False,True,21.2838706970214,48.7001419067382
182,False,False,True,21.2898902893066,48.6828384399414
183,False,False,True,21.2908096313476,48.681900024414
184,True,False,False,21.2898902893066,48.6830406188964
185,True,False,False,21.289939880371,48.6829109191894
186,False,False,True,21.2657604217529,48.6763191223144
187,False,False,True,21.2656497955322,48.6764793395996
188,False,False,True,21.3119602203369,48.6713104248046
189,False,False,True,21.3183708190917,48.6711997985839
190,False,False,True,21.3187408447265,48.6715507507324
191,False,True,True,21.2495994567871,48.716510772705
192,True,False,False,21.2505702972412,48.7165412902832
193,True,False,True,21.2508907318115,48.7175712585449
194,True,False,True,21.2508201599121,48.7174911499023
195,False,True,True,21.2493934631347,48.71626663208
196,True,False,False,21.2485656738281,48.7161979675292
197,True,False,True,21.2469806671142,48.7352905273437
198,True,False,True,21.247480392456,48.7345581054687
199,False,False,True,21.2469005584716,48.7367897033691
200,False,False,True,21.2454795837402,48.7365112304687
201,False,False,True,21.248918,48.733723
202,False,False,True,21.250926,48.734458
203,False,False,True,21.289529800415,48.7723312377929
204,False,False,True,21.2899093627929,48.7725982666015
205,False,False,True,21.2194499969482,48.7053298950195
206,False,False,True,21.2192497253417,48.7051391601562
207,False,False,True,21.2305297851562,48.7310409545898
208,False,False,True,21.2304992675781,48.7309684753417
209,False,False,True,21.29660987854,48.7347717285156
210,False,False,True,21.2966995239257,48.7345085144042
211,False,False,True,21.2628993988037,48.6851005554199
212,False,False,True,21.2630500793457,48.6851615905761
213,False,False,True,21.2669048309326,48.6855010986328
214,False,False,True,21.3122806549072,48.6726417541503
215,False,False,True,21.3123397827148,48.6727218627929
216,False,False,True,21.1714191436767,48.6375999450683
217,False,False,True,21.1715698242187,48.6368408203125
218,False,False,True,21.319860458374,48.6691818237304
219,False,False,True,21.3200893402099,48.6689109802246
220,False,False,True,21.3218898773193,48.6680908203125
221,False,False,True,21.3218803405761,48.6679992675781
222,False,False,True,21.2393398284912,48.7424888610839
223,False,False,True,21.2385997772216,48.7427101135253
224,False,False,True,21.2373790740966,48.6734008789062
225,False,False,True,21.2364406585693,48.6729202270507
226,False,False,True,21.2912006378173,48.7323913574218
227,False,False,True,21.2397003173828,48.7301788330078
228,True,False,False,21.2508201599121,48.7006683349609
229,True,False,False,21.2520198822021,48.699909210205
230,False,False,True,21.2508201599121,48.7006683349609
231,False,False,True,21.2520198822021,48.699909210205
232,True,False,False,21.2797203063964,48.6907386779785
233,True,False,False,21.2801094055175,48.6903915405273
234,False,False,True,21.2801895141601,48.6902618408203
235,False,False,True,21.2800102233886,48.6901588439941
236,False,False,True,21.2799091339111,48.6899604797363
237,False,False,True,21.2775001525878,48.6902503967285
238,False,False,True,21.2800598144531,48.6918296813964
239,False,False,True,21.2801208496093,48.6928405761718
240,False,False,True,21.2804508209228,48.6938400268554
241,False,True,True,21.289249420166,48.7323188781738
242,False,True,True,21.2889347076416,48.7321815490722
243,False,False,True,21.2378902435302,48.6994094848632
244,False,False,True,21.2397499084472,48.7009201049804
245,False,False,True,21.2376194000244,48.700698852539
246,True,False,False,21.2384700775146,48.6997718811035
247,True,False,False,21.2384700775146,48.6997718811035
248,False,False,True,21.2400493621826,48.6987113952636
249,True,False,False,21.2355403900146,48.6965293884277
250,True,False,False,21.2359294891357,48.6969108581542
251,False,False,True,21.2365093231201,48.6962394714355
252,False,False,True,21.2361602783203,48.6960906982421
253,True,False,False,21.2356719970703,48.696792602539
254,True,False,False,21.2355403900146,48.6965293884277
255,False,False,True,21.2375545501708,48.6968383789062
256,False,False,True,21.2355899810791,48.6968383789062
257,False,False,True,21.2372493743896,48.69673538208
258,False,True,True,21.2852802276611,48.7336883544921
259,False,True,True,21.2849693298339,48.7336196899414
260,True,False,False,21.2994003295898,48.675968170166
261,True,False,False,21.298599243164,48.6765403747558
262,False,False,True,21.2987594604492,48.6762809753417
263,False,False,True,21.2991905212402,48.6757316589355
264,False,False,True,21.2987594604492,48.6762809753417
265,False,False,True,21.2991008758544,48.6763687133789
266,False,True,True,21.2539005279541,48.7358703613281
267,False,True,True,21.2538204193115,48.7354393005371
268,False,False,True,21.251070022583,48.7394294738769
269,False,False,True,21.2509994506835,48.7391700744628
270,False,True,True,21.2541007995605,48.7395210266113
271,False,True,True,21.2533893585205,48.7393684387207
272,True,False,False,21.2366695404052,48.710350036621
273,True,False,False,21.2371406555175,48.7094192504882
274,False,False,True,21.2367706298828,48.7106208801269
275,False,False,True,21.2148208618164,48.7718696594238
276,False,False,True,21.2369709014892,48.7094001770019
277,False,False,True,21.2026901245117,48.694580078125
278,False,False,True,21.2026901245117,48.694580078125
279,False,False,True,21.1926193237304,48.6899299621582
280,False,False,True,21.1929397583007,48.6898193359375
281,False,False,True,21.1887855529785,48.6676788330078
282,False,False,True,21.1889400482177,48.6673507690429
283,False,False,True,21.2774105072021,48.7197189331054
284,False,False,True,21.2683792114257,48.7186203002929
285,False,True,True,21.2689800262451,48.7185516357421
286,False,False,True,21.2567996978759,48.7095489501953
287,False,False,True,21.20166015625,48.604148864746
288,False,False,True,21.2015705108642,48.6041603088378
289,False,False,True,21.2600803375244,48.7372512817382
290,False,False,True,21.2601299285888,48.7369384765625
291,False,False,True,21.2665691375732,48.7389907836914
292,False,False,True,21.2659606933593,48.7383193969726
293,False,False,True,21.2304191589355,48.6192588806152
294,False,False,True,21.2288799285888,48.6185188293457
295,True,False,True,21.246410369873,48.7092399597167
296,True,False,True,21.2462501525878,48.7090911865234
297,False,False,True,21.2737503051757,48.7359085083007
298,False,True,True,21.2740898132324,48.7358589172363
299,False,False,True,21.2261295318603,48.6231002807617
300,False,False,True,21.2259998321533,48.6230506896972
301,False,False,True,21.2707595825195,48.6719703674316
302,False,False,True,21.2707405090332,48.6711616516113
303,True,False,False,21.2182903289794,48.6840591430664
304,True,False,False,21.2179298400878,48.6837615966796
305,False,False,True,21.2184906005859,48.6844444274902
306,False,False,True,21.2178001403808,48.6849517822265
307,False,False,True,21.2178192138671,48.6842308044433
308,False,False,True,21.2462005615234,48.7484283447265
309,False,False,True,21.2454395294189,48.7480697631835
310,False,False,True,21.2831192016601,48.738971710205
311,False,False,True,21.2826690673828,48.7389106750488
312,False,True,True,21.2823905944824,48.7382087707519
313,False,True,True,21.2818202972412,48.7384490966796
314,True,False,False,21.23530960083,48.7224807739257
315,True,False,False,21.2346496582031,48.7214698791503
316,False,False,True,21.2355709075927,48.7225914001464
317,False,False,True,21.2338905334472,48.7223014831542
318,False,False,True,21.2360591888427,48.7216796875
319,False,False,True,21.2345008850097,48.7215499877929
320,False,True,True,21.2153491973876,48.7136917114257
321,False,True,True,21.2157306671142,48.7132911682128
322,True,False,True,21.2509708404541,48.7305488586425
323,True,False,True,21.2497596740722,48.7319602966308
324,False,False,True,21.2509708404541,48.7305488586425
325,False,False,True,21.2497596740722,48.7319602966308
326,False,False,True,21.2497596740722,48.7319602966308
327,False,False,True,21.25239,48.73293
328,False,False,True,21.2615394592285,48.6996307373046
329,False,False,True,21.2615947723388,48.6989784240722
330,False,False,True,21.2636909484863,48.7264709472656
331,False,True,True,21.2648391723632,48.7261009216308
332,False,False,True,21.25777053833,48.7407684326171
333,False,False,True,21.2579307556152,48.7405700683593
334,False,True,True,21.2586193084716,48.7417411804199
335,False,True,True,21.2588005065917,48.7415885925292
336,False,False,True,21.2504005432128,48.6991691589355
337,False,False,True,21.2493495941162,48.6983184814453
338,False,False,True,21.2497596740722,48.6989784240722
339,False,False,True,21.3100891113281,48.6560897827148
340,False,False,True,21.3101406097412,48.6562004089355
341,False,False,True,21.2235202789306,48.6996688842773
342,False,False,True,21.2221202850341,48.7006912231445
343,False,False,True,21.207420349121,48.6624298095703
344,False,False,True,21.2069396972656,48.6623802185058
345,False,False,True,21.2074699401855,48.6617202758789
346,True,False,False,21.2082901000976,48.6625213623046
347,True,False,False,21.2084808349609,48.6630096435546
348,False,False,True,21.2080497741699,48.6624908447265
349,False,False,True,21.2937793731689,48.6801605224609
350,False,False,True,21.2948493957519,48.6791305541992
351,True,False,False,21.2937507629394,48.6803894042968
352,True,False,False,21.2936992645263,48.6803398132324
353,False,False,True,21.2674808502197,48.7151794433593
354,False,False,True,21.2657794952392,48.7131881713867
355,False,True,True,21.2427806854248,48.7140007019042
356,False,True,True,21.2403392791748,48.7143287658691
357,True,False,True,21.2652702331542,48.692268371582
358,True,False,True,21.2651691436767,48.6925315856933
359,False,False,True,21.2798995971679,48.726390838623
360,False,False,True,21.2789993286132,48.7262802124023
361,False,False,True,21.2656707763671,48.7174911499023
362,True,False,True,21.2641696929931,48.7187614440917
363,True,False,False,21.2644290924072,48.7188415527343
364,False,False,True,21.2579402923583,48.7208404541015
365,False,True,True,21.2650508880615,48.7190208435058
366,False,False,True,21.2924194335937,48.7324790954589
367,True,False,False,21.2680206298828,48.6879806518554
368,True,False,False,21.2682991027832,48.6795005798339
369,False,False,True,21.2698993682861,48.6752090454101
370,False,False,True,21.2686176300048,48.6790390014648
371,False,False,True,21.2685585021972,48.6792678833007
372,False,False,True,21.2206897735595,48.6998596191406
373,False,False,True,21.2206897735595,48.6998596191406
374,False,False,True,21.2555694580078,48.7122192382812
375,False,False,True,21.2550106048583,48.7131385803222
376,False,False,True,21.2352790832519,48.7293281555175
377,False,False,True,21.2379703521728,48.7289390563964
378,False,False,True,21.251760482788,48.723030090332
379,False,False,True,21.2520198822021,48.7217903137207
380,False,False,True,21.251760482788,48.7228889465332
381,False,False,True,21.2595500946044,48.7389602661132
382,False,False,True,21.2594394683837,48.7390708923339
383,False,False,True,21.2703094482421,48.7462882995605
384,False,False,True,21.2693004608154,48.7468605041503
385,False,False,True,21.272590637207,48.7517700195312
386,False,False,True,21.2721290588378,48.7516708374023
387,False,False,True,21.2303104400634,48.7232398986816
388,False,False,True,21.2310009002685,48.7230987548828
389,False,False,True,21.2444705963134,48.7061614990234
390,False,False,True,21.2439098358154,48.7060508728027
391,True,False,False,21.2439193725585,48.7057800292968
392,True,False,False,21.2435493469238,48.7054405212402
393,False,False,True,21.1726493835449,48.6035690307617
394,False,False,True,21.1726207733154,48.6300010681152
395,False,False,True,21.1725997924804,48.6302490234375
396,False,False,True,21.3128395080566,48.6584091186523
397,False,False,True,21.2140502929687,48.771728515625
398,False,False,True,21.3128604888916,48.6581382751464
399,True,False,True,21.2399291992187,48.7067184448242
400,True,False,False,21.2385692596435,48.7064895629882
401,False,False,True,21.2398490905761,48.7065887451171
402,False,False,True,21.2381591796875,48.7061309814453
403,False,False,True,21.2386207580566,48.7063484191894
404,True,False,False,21.2402801513671,48.7064590454101
405,False,False,True,21.2396793365478,48.7070388793945
406,True,False,False,21.2390403747558,48.7066993713378
407,True,False,True,21.2612705230712,48.7081718444824
408,True,False,True,21.2614593505859,48.7076606750488
409,False,False,True,21.2583198547363,48.7069702148437
410,False,False,True,21.2577209472656,48.7062606811523
411,False,False,True,21.2586402893066,48.7061080932617
412,True,False,True,21.2498703002929,48.7256698608398
413,True,False,True,21.2493000030517,48.7266006469726
414,True,False,True,21.2491092681884,48.7266082763671
415,True,False,True,21.2497291564941,48.7252502441406
416,False,False,True,21.2511596679687,48.7259788513183
417,False,False,True,21.2519798278808,48.7256202697753
418,False,False,True,21.2511005401611,48.7255096435546
419,False,False,True,21.2496356964111,48.7257766723632
420,False,False,True,21.2154998779296,48.720100402832
421,False,False,True,21.2149696350097,48.7200088500976
422,False,False,True,21.2154998779296,48.720100402832
423,False,False,True,21.2140998840332,48.6106796264648
424,False,False,True,21.2140598297119,48.6107215881347
425,False,False,True,21.2340698242187,48.7008781433105
426,False,False,True,21.2338905334472,48.7008209228515
427,False,False,True,21.233829498291,48.7009887695312
428,False,False,True,21.2303791046142,48.7578697204589
429,False,False,True,21.2302494049072,48.7578582763671
430,False,False,True,21.2364406585693,48.7457389831542
431,False,False,True,21.2359790802001,48.7461013793945
432,False,False,True,21.2613296508789,48.7333984375
433,False,False,True,21.261339187622,48.7331314086914
434,True,False,False,21.2451190948486,48.7387199401855
435,False,False,True,21.2452697753906,48.7388191223144
436,False,False,True,21.2450294494628,48.7386207580566
437,False,False,True,21.2459297180175,48.7392196655273
438,True,False,False,21.2452201843261,48.7387084960937
439,False,False,True,21.2447490692138,48.7386283874511
440,True,False,False,21.2458705902099,48.7399139404296
441,False,False,True,21.2802600860595,48.7024993896484
442,False,False,True,21.2800998687744,48.7017097473144
443,False,False,True,21.2393207550048,48.7521705627441
444,False,False,True,21.2391891479492,48.7521514892578
445,True,False,False,21.2441692352294,48.7306594848632
446,True,False,False,21.2449703216552,48.7300186157226
447,False,False,True,21.2441501617431,48.7294082641601
448,False,False,True,21.2444591522216,48.7296600341796
449,False,False,True,21.2445907592773,48.7302017211914
450,False,False,True,21.2439193725585,48.7308807373046
451,False,False,True,21.2800903320312,48.697940826416
452,False,False,True,21.2803993225097,48.6986007690429
453,False,False,True,21.2808609008789,48.6972198486328
454,False,False,True,21.2615890502929,48.6825714111328
455,False,False,True,21.261489868164,48.682689666748
456,False,True,True,21.2774906158447,48.7287483215332
457,False,False,True,21.2771091461181,48.7282905578613
458,False,False,True,21.2913608551025,48.7324790954589
459,False,False,True,21.2314205169677,48.7031593322753
460,False,False,True,21.231740951538,48.702709197998
461,False,False,True,21.2611694335937,48.7015495300292
462,False,False,True,21.2611503601074,48.7013092041015
463,False,False,True,21.2525596618652,48.7197685241699
464,False,False,True,21.2527198791503,48.7188682556152
465,False,False,True,21.2838306427001,48.7028884887695
466,False,False,True,21.2832794189453,48.7034683227539
467,True,False,False,21.1941204071044,48.632511138916
468,True,False,False,21.194709777832,48.6329689025878
469,False,False,True,21.1947402954101,48.6332511901855
470,False,False,True,21.194839477539,48.6333694458007
471,False,False,True,21.194969177246,48.6335411071777
472,False,False,True,21.195119857788,48.6336402893066
473,False,False,True,21.194049835205,48.6330986022949
474,False,False,True,21.2788391113281,48.7115402221679
475,False,False,True,21.2785892486572,48.7111892700195
476,False,False,True,21.2219696044921,48.7669296264648
477,False,False,True,21.2219905853271,48.7675285339355
478,False,False,True,21.2761096954345,48.7325401306152
479,False,True,True,21.2763004302978,48.732738494873
480,False,False,True,21.249059677124,48.7411804199218
481,False,False,True,21.2489795684814,48.7413215637207
482,False,True,True,21.2603397369384,48.7249412536621
483,False,True,True,21.2603893280029,48.724739074707
484,False,False,True,21.2255191802978,48.6893615722656
485,False,False,True,21.2179508209228,48.6297607421875
486,False,False,True,21.2175502777099,48.6302490234375
487,True,False,False,21.2677993774414,48.6828002929687
488,True,False,False,21.2678203582763,48.6825103759765
489,False,False,True,21.2445201873779,48.6937408447265
490,False,False,True,21.2681999206542,48.6818809509277
491,False,False,True,21.2672500610351,48.6838493347167
492,True,False,False,21.2659664154052,48.6893806457519
493,True,False,False,21.2645072937011,48.6887168884277
494,True,False,False,21.266300201416,48.6882209777832
495,True,False,False,21.2673282623291,48.6889038085937
496,True,False,False,21.2663402557373,48.687889099121
497,False,False,True,21.266014099121,48.6898803710937
498,False,False,True,21.2666397094726,48.687629699707
499,False,False,True,21.2674102783203,48.6886711120605
500,False,False,True,21.2661094665527,48.6880989074707
501,True,False,False,21.2636852264404,48.6886177062988
502,True,False,False,21.2635898590087,48.6886138916015
503,True,False,False,21.1921997070312,48.6226501464843
504,True,False,False,21.1907901763916,48.622760772705
505,True,False,False,21.1907901763916,48.622760772705
506,True,False,False,21.1921997070312,48.6226501464843
507,False,False,True,21.1928405761718,48.6229515075683
508,False,False,True,21.1926803588867,48.6228485107421
509,False,False,True,21.1925296783447,48.6227188110351
510,False,False,True,21.1923294067382,48.6226387023925
511,False,False,True,21.1926155090332,48.6227493286132
512,True,False,False,21.1911602020263,48.6226501464843
513,False,False,True,21.1923809051513,48.6226806640625
514,True,False,False,21.2468204498291,48.7028617858886
515,True,False,False,21.2463798522949,48.7030410766601
516,False,False,True,21.2465705871582,48.7030982971191
517,False,False,True,21.2465991973876,48.7028312683105
518,False,False,True,21.2260398864746,48.7634315490722
519,False,False,True,21.2258701324462,48.7634201049804
520,False,False,True,21.2575492858886,48.7536888122558
521,False,False,True,21.2572307586669,48.7538108825683
522,False,True,True,21.1961708068847,48.7144508361816
523,False,True,True,21.1966400146484,48.7142181396484
524,False,False,True,21.2633991241455,48.6791687011718
525,False,False,True,21.2634506225585,48.6789512634277
526,False,False,True,21.2943801879882,48.7704315185546
527,False,False,True,21.2934703826904,48.7717590332031
528,True,False,False,21.246919631958,48.7276306152343
529,True,False,False,21.2466697692871,48.7279090881347
530,False,False,True,21.2465591430664,48.728229522705
531,False,False,True,21.2465305328369,48.7278785705566
532,False,False,True,21.24494,48.73018
533,True,False,True,21.2461605072021,48.713020324707
534,True,False,True,21.2460899353027,48.7128105163574
535,False,False,True,21.2437705993652,48.7498817443847
536,False,False,True,21.2438106536865,48.7512397766113
537,False,False,True,21.2025699615478,48.7808609008789
538,False,False,True,21.2028102874755,48.7806587219238
539,False,False,True,21.2507591247558,48.7560005187988
540,False,False,True,21.2511100769042,48.7561988830566
541,False,False,True,21.2882595062255,48.6470413208007
542,False,False,True,21.2883491516113,48.6469917297363
543,False,False,True,21.2606296539306,48.7282485961914
544,False,False,True,21.2604999542236,48.7282485961914
545,False,True,True,21.2595691680908,48.7282485961914
546,True,False,False,21.2662391662597,48.7224502563476
547,True,False,False,21.2662391662597,48.7224502563476
548,True,False,False,21.2664699554443,48.7216415405273
549,False,False,True,21.2667503356933,48.7222290039062
550,False,True,True,21.2668704986572,48.722240447998
551,False,False,True,21.2668209075927,48.722068786621
552,False,False,True,21.266939163208,48.7220993041992
553,False,True,True,21.2661590576171,48.7214012145996
554,False,False,True,21.2663402557373,48.7223510742187
555,False,False,True,21.2533798217773,48.7023887634277
556,False,False,True,21.2528800964355,48.7018318176269
557,False,False,True,21.2287197113037,48.7087287902832
558,False,False,True,21.2288398742675,48.7082595825195
559,False,False,True,21.2701797485351,48.6555595397949
560,False,False,True,21.269639968872,48.6559715270996
561,False,False,True,21.2455406188964,48.7480316162109
562,False,False,True,21.2461891174316,48.7484588623046
563,False,False,True,21.3156394958496,48.6575202941894
564,False,False,True,21.2156295776367,48.6575584411621
565,False,False,True,21.3199405670166,48.6502494812011
566,False,False,True,21.3199405670166,48.6502494812011
567,False,False,True,21.32078,48.648316
568,False,False,True,21.3212203979492,48.6481018066406
569,False,False,True,21.3244895935058,48.6470718383789
570,False,False,True,21.3229064941406,48.6449317932128
571,False,False,True,21.2445201873779,48.6937408447265
572,False,False,True,21.2251605987548,48.7080001831054
573,False,False,True,21.2261695861816,48.7077713012695
574,False,False,True,21.2309608459472,48.6767387390136
575,False,False,True,21.2304706573486,48.6789016723632
576,False,False,True,21.2508392333984,48.6966705322265
577,False,False,True,21.2504005432128,48.6963806152343
578,False,False,True,21.2164592742919,48.7117614746093
579,True,False,False,21.2636394500732,48.6989707946777
580,True,False,False,21.26362991333,48.6987190246582
581,False,False,True,21.2615890502929,48.6989288330078
582,False,False,True,21.2615203857421,48.6996688842773
583,False,False,True,21.1674499511718,48.7691802978515
584,False,False,True,21.1777801513671,48.6303596496582
585,False,False,True,21.1774501800537,48.6303787231445
586,False,False,False,21.1942138671875,48.7556953430175
587,False,False,False,21.195701599121,48.7552795410156
588,False,False,True,21.2233295440673,48.6252899169921
